0	1	2
drbdadda	tacihfhh	1
drcccgad	tachicfa	1
drceicag	tacheifd	1
drceicag	tacheife	1
drbdddfc	tacheife	1
drbdddfc	tacihbhc	1
drcgbbec	tacheiaa	1
drceiega	taciifbc	1
drcfeieb	tacibdge	1
drcfeieb	taciiajf	1
drcfeieb	taciiaji	1
drcfeieb	tachhihe	1
drbabifh	tachgecg	1
drcccgai	tachhaaa	1
drcejbec	tacifhji	1
drceiihb	tacibdig	1
drifdjd	taciaijd	1
drcccjbh	tacibiih	1
drcccgci	tacihgab	1
drccbgge	tachjjhb	1
drccdabf	tacibbeb	1
drcfiehc	tacicgch	1
gojgce	tachgggf	1
drccchji	taciegeh	1
drceigcd	tachigie	1
drhfief	tacighca	1
drbddegj	tachjbgb	1
drceichd	tacibdig	1
drbjhidj	tachgffe	1
drcgagba	tacihbic	1
drceidij	tacicgch	1
gohjge	tachefhj	1
drccdaca	tacifhbd	1
drcgcifg	tacifggf	1
drcgcifg	tacididb	1
drceigbi	taciegeh	1
drcccgca	tacighea	1
cojhid	tachgecg	1
drccbedc	tachhaaa	1
drcccjjg	taciifbc	1
drceiche	taciiaij	1
drcffccb	tachigjc	1
drcccjic	tachjfib	1
drcccjic	taciieag	1
drcehchf	tachhijb	1
drcbabdg	taciieag	1
drbjccca	tachgjcj	1
drbgegjb	tacjahef	1
drcffeeg	tacjebbe	1
drjfdcd	tacifhja	1
drjfdcd	tacibbhe	1
drcccjia	tachjfib	1
drbcjcgb	tachhjbb	1
drbcjcgb	tacjbfcb	1
drcehjbc	tacieeha	1
drhdbhb	tacicajb	1
drceicaj	tacifhbb	1
drceicaj	tacifhaj	1
drcgbhhe	taciecji	1
drcccjdi	tachhaaa	1
dibejgd	tachhicc	1
dibejgd	tachhihd	1
drccchaf	taciieag	1
drhddgg	tacifcfh	1
drbadhij	tachjjhi	1
drbadhij	tachjfij	1
drbadhij	tachjgjh	1
drcgdege	tacihabd	1
drjgdff	taciieag	1
drccchbi	taciiegg	1
drceieai	tacheeai	1
drhdjci	tacihabf	1
drccdaah	tacidhei	1
drcghbfh	tachgecg	1
drcbadid	tachhdgi	1
drcccdjf	taciiegg	1
drbceeje	tachiacf	1
drceifjh	tachfcdb	1
drcffffi	tacighjc	1
drbddeaa	tachjhaf	1
drbdgdee	tacighca	1
drbdgdee	tacifhbd	1
drbdgdee	tacifhaj	1
drbdgdee	tacifhbb	1
drccciid	tachfgih	1
drcaijfi	tacieghb	1
drcgdaed	tachgaba	1
drbcfija	tachggba	1
drcccgdd	tacihgab	1
drcbaece	tacjeaaj	1
drcbaece	tachhjei	1
drieheb	tacidgie	1
drbcjfca	tacheiaa	1
drcbbec	tacijbid	1
drjighc	tachjfib	1
drcaaejj	tachjdbj	1
drcccgdj	taciifbc	1
drcbidib	taciifbc	1
drcejbdj	tachjghb	1
drceigfc	tacihffg	1
drceigfc	tacjciab	1
drceigei	taciefgh	1
drcccjcd	taciecch	1
dibfagh	tacihffh	1
dibfagh	tacieacb	1
dibfagh	taciedjd	1
dibfagh	taciedjc	1
drhfbdj	taciebgc	1
drcgbeif	taciaeef	1
drcccjbc	tacibiih	1
drcccjbc	tacibijb	1
drcajicc	tacieajc	1
drjdbcd	tacjdjga	1
drcccfhf	tacjbfgj	1
drhdgie	tacicfif	1
dibfagh	tacjccjd	1
drcgbjbb	taciahdj	1
drcfegch	tacieahi	1
drcfegch	taciebah	1
drcfegch	tacheehd	1
drcfegch	tachffbi	1
gofij	taciidhj	1
drhjddd	tachjhac	1
drcbbbge	tachjihe	1
drcgbjii	taciieah	1
drcccgde	taciaifg	1
drceidhd	taciieag	1
drceiejd	tacjbjbi	1
drcgchah	tacjbifc	1
drccdaae	taciaebg	1
drcgbdae	tacihfhg	1
drcbadie	taciicaa	1
drcffehi	tacjadbf	1
drccbibg	taciijgb	1
drceigdd	tacijbid	1
drcgcffa	tacibefa	1
drcccfaa	tacibahb	1
drbdecba	tacigaag	1
drcbadhd	tacjadbf	1
drcccebd	taciieag	1
drceidih	tachefba	1
dibdibb	tachieia	1
drcccgia	tachhaaa	1
drcbaddh	taciiegg	1
drcbaddh	taciijff	1
drbddeee	tachidij	1
drcejbgf	tacibiih	1
drcfidfb	taciifbc	1
drchaeah	tachfafg	1
drceicdg	tacibhif	1
drceiabb	tacibahj	1
drcfjhid	taciejig	1
drccbjbb	tachgecg	1
drcffgja	tachfjba	1
drcfhahh	tachgecg	1
drceieff	taciedig	1
drcdeggg	taciecdc	1
drceifef	tacheice	1
drcccdcd	taciaaid	1
drcccjgh	tachejfj	1
drcgccij	tacieeha	1
drcbahea	tachgecg	1
drcgdbhh	tacibbeb	1
drccbeci	tachhaaa	1
drcccehj	tacicajh	1
drcccehj	tacieajc	1
drdijdb	tacibieg	1
drcccfhi	tacjbfgj	1
drcbahbg	tachjbgb	1
drcbahbg	tachiefg	1
drcbahbg	tachedhg	1
drcbadig	tacifhbd	1
drbdddbh	tacigifh	1
drcccghh	tachhaaa	1
drcccjed	tacibdig	1
goeeia	tachfafg	1
drbddegb	tacihbhc	1
drbddegb	tacihhci	1
drcbadec	tachecgc	1
drceibjg	taciebhg	1
drhefbj	tachjcaa	1
drcccgfj	tacibbfd	1
drjhdac	taciedai	1
drjhdac	tacibceb	1
drjhdac	tacicfif	1
drjhdac	tacheeac	1
drjhdac	tacidgie	1
drjhdac	tacheeec	1
drjhdac	tacifhaj	1
drjhdac	tacibcfj	1
drjhdac	tachiaae	1
drjhdac	tacidhag	1
drjhdac	tachjjec	1
drjhdac	taciaifj	1
drjhdac	tacicafi	1
drjhdac	tacicajc	1
drjhdac	tacjabef	1
drjhdac	tachgidc	1
drjhdac	tachedgb	1
drjhdac	tachijfj	1
drjhdac	taciidhj	1
drjhdac	tacijajb	1
drjhdac	tacjabee	1
drjhdac	tacicajh	1
drjhdac	tachhhhc	1
drjhdac	taciegie	1
drjhdac	tacjadef	1
drjhdac	tachhhjf	1
drjhdac	tacieahi	1
drjhdac	tachjcda	1
drjhdac	tachiiig	1
drjhdac	tachefdb	1
drjhdac	tachfbfh	1
drjhdac	tacicbfh	1
drjhdac	tacijhbb	1
drjhdac	tacieacb	1
drjhdac	tachgidh	1
drjhdac	tachfgfc	1
drjhdac	taciebga	1
drjhdac	tacicggd	1
drjhdac	taciaecb	1
drjhdac	tacifhhe	1
drjhdac	tachhafa	1
drjhdac	taciaghg	1
drjhdac	tachhbhi	1
drjhdac	tachgcaf	1
drjhdac	tachgihb	1
drjhdac	tachijga	1
drjhdac	tachhjcf	1
drjhdac	tachhcdd	1
drjhdac	tacicbfd	1
drjhdac	tacidhea	1
drcehdba	tacifhif	1
drceiecd	taciiegg	1
drcegjbj	tacighca	1
drceidch	tachhaaa	1
drbddcai	taciifbc	1
drhebei	tacibahb	1
drbddbie	tachhdhe	1
goeeea	tachhaaa	1
drceigbc	taciieag	1
drccbiib	tacifhbd	1
drcfhcbb	tachhdhe	1
drcfhcbb	tachjfic	1
cojigf	taciecdc	1
drcfdgjh	tachidij	1
drbcjfde	tacichbf	1
drbcjdhb	tacifhaj	1
drbcgghj	tacifhbd	1
drbcgghj	tacheiaa	1
drbcgghj	taciahij	1
drbdbeag	tacibahb	1
drbdbeag	tacibahj	1
drbjaahg	tacibbfd	1
drbjaahg	tacibbhe	1
drceigci	tacheeai	1
drcgbcbb	tacieahi	1
drcccihg	tachjhac	1
drcccgji	tacjeace	1
drcccgji	tacjeadd	1
drcccgji	tacjeadh	1
drcccgji	tacjeadj	1
drcccgji	tacjeach	1
drcccgji	tacjeadi	1
drcccgji	tacjeacd	1
drcccgji	tacjeacc	1
drcccgji	tacjeacb	1
drcccecj	tacieahi	1
drcccecj	tachfgih	1
drceiffj	tachefba	1
drbdaiij	tacheich	1
drbdaiij	taciahfi	1
drbdaiij	tachegac	1
drbdaiij	tacibgih	1
drcccghf	tachhaaa	1
drceigdh	tacheehd	1
drceiedb	taciijgb	1
drbdbaec	tacieghb	1
drccbjac	tachgecg	1
drjigaf	taciaijd	1
drigjed	taciecdc	1
drceigdf	tacihgab	1
drccbhhi	taciafei	1
drbabife	tachhbgd	1
drbddddg	tacibcjg	1
drbddddg	tachedhh	1
drbddddg	tachjbgb	1
drcccdij	tachigie	1
drcccdbc	tacifggj	1
goehf	tacifhbd	1
drcfifba	taciifbc	1
drcadfhd	tacichaa	1
drcccijf	tacighjc	1
drcggfgh	tacighjc	1
drceifgc	tacjbfgj	1
drceiegi	tacibiih	1
drcccifa	tacihgab	1
drcgbeca	taciadfg	1
drccciag	tacieeha	1
drcgbccc	tachejhj	1
drcgbccc	tachejff	1
drcgbccc	tachejfj	1
drcgbccc	tacicefe	1
drcgbccc	tacijbja	1
drcgbccc	tacjcdbe	1
drcgbccc	tacibdgj	1
drcgbccc	tachghfd	1
drceiedc	tachejff	1
drceiedc	tachejfj	1
drcccjbi	tacibiih	1
drbbbhab	tacifhbb	1
drbbbhab	tacifhbd	1
drcbabdj	taciieag	1
drceicdf	tacjbfgj	1
drcgcggj	taciaeif	1
drcbagjc	tachhced	1
drcbagjc	tachiacd	1
drcbagjc	tachhcdg	1
drcgajgj	taciecdc	1
drceibjj	tacjbfgj	1
drcccide	taciebii	1
gocbaj	tacieahi	1
drhhcca	tacihfhh	1
drcffcje	taciidhj	1
drcffcje	tacieaai	1
drcffcje	tacifhbb	1
drcffcje	tacjbhig	1
drcffcje	tachigjc	1
drcffcje	tachfbdf	1
drcffcje	tacihbhf	1
drcffcje	taciidia	1
drcffcje	tacidich	1
drcffbji	tacibaie	1
drceibij	tachgfjh	1
drbagdeh	tacihgab	1
drbagdeh	taciicae	1
drbagdeh	tacidddi	1
drbagdeh	taciicba	1
drbagdeh	tachiefg	1
drbagdeh	tacjbggg	1
drceiebf	taciahbc	1
godad	taciaacb	1
godad	taciaijd	1
godad	tachgecg	1
godad	tacihjgd	1
godad	taciaeee	1
godad	tacjeaaj	1
godad	taciafig	1
godad	taciaeie	1
godad	tacjebbf	1
godad	taciiegg	1
godad	tacheiae	1
godad	tachfaji	1
godad	taciaibi	1
godad	tachfhdd	1
godad	tacijgcj	1
godad	tacjedjd	1
godad	taciigge	1
godad	tachgjbg	1
godad	tachhijj	1
godad	tachfigb	1
godad	tacijhgg	1
godad	tacibbfd	1
godad	tacjaddb	1
godad	tacjebhj	1
godad	tacifigb	1
godad	tacjbfja	1
godad	tacibgfc	1
godad	taciiegc	1
godad	tacheidj	1
godad	tachfjgg	1
drcfieig	taciifbc	1
drceifgg	tacibiih	1
drbddecb	tachfcac	1
drbddecb	taciaebj	1
drhdhdj	tacifhbd	1
drhdhdj	tacifhbb	1
drhdhdj	tachfcdb	1
drhdhdj	tacifhaj	1
drbdddbd	tacifhaj	1
drbdddbd	tacifhja	1
drbdddbd	tacibbeb	1
drbdddbd	tachibdf	1
drbdddbd	tacjcibf	1
drbdddbd	tacifhjb	1
drbdddbd	tacicijj	1
drbdddbd	tacjejia	1
drbdddbd	tachhijb	1
drbdddbd	tachijhj	1
drbdddbd	tachihgg	1
drbdddbd	tacjebaj	1
drbdddbd	tachedhd	1
drbdddbd	tachehfg	1
drbdddbd	tacihifc	1
drbdddbd	tachedhg	1
drbdddbd	taciafah	1
drbdddbd	tachidij	1
drbdddbd	taciebhf	1
drcccjef	tachjaib	1
drbdddbd	tachedhh	1
drbdddbd	taciebhg	1
drbdddbd	tachjjhg	1
drbdddbd	taciabce	1
drbdddbd	tacheeda	1
drbdddbd	taciafgf	1
drbdddbd	tacieihi	1
drcgcjce	taciicaa	1
drjdbbb	tachjaeg	1
drcbajcg	tacjcdeb	1
drcfechd	tacibhje	1
drcccdhc	taciieag	1
drceigdi	tacijbid	1
drceiedd	tacibgga	1
drceicac	tachiadc	1
dibdide	tacieahi	1
drcccfcg	tacjcdjh	1
drcccfcg	tacjcdja	1
drcccfbg	tacjcdjh	1
drcbadfa	tachhjbb	1
drcfiegd	tacihabf	1
drceicjg	tachgjaf	1
drccchcb	tacijbid	1
drcccfje	taciecie	1
drcehigh	tachjhab	1
drcehigh	tacheich	1
drcbadeh	taciedai	1
drcccfeh	tachjaeg	1
drcehhic	taciahdj	1
drbcffbe	taciebgc	1
drbcffbe	taciegie	1
drcccfhe	tacjbfgj	1
drcccdjh	taciifbc	1
drceidif	tachefba	1
drbddcae	tachgecg	1
drhjaei	tachgaba	1
drhjaei	tacifggd	1
drhjaei	tacifggf	1
drjcjfa	tachjaeg	1
drccdaab	tacjeaaj	1
drcfiehf	tacibahb	1
drcccieb	taciafah	1
drbddebg	tachhhjf	1
drbddebg	tachfcac	1
drcfieii	taciifbc	1
drbceded	tachijfj	1
dibebhd	taciachd	1
drcfhaig	tachieej	1
drbddcba	tachgecg	1
dreecea	tacihage	1
dreecea	tacicijb	1
dreecea	tachidfh	1
drccceha	tacigjee	1
drceibjc	tacjbfgj	1
drcccbdj	tachgecg	1
drhbfji	tacjchji	1
drhbfji	tacifhbb	1
drcccead	tachehdg	1
drcfiejj	tacibagb	1
drcbadeh	tacheeai	1
drceidbe	taciifbc	1
drcfifac	taciifbb	1
drcccebe	taciiddb	1
drhhhac	tachgecg	1
drbcjdhd	tachhejh	1
drheebd	tacjbfgj	1
drefbai	tacifhbd	1
drceicah	tacjbfgj	1
drbceaec	tachhaaa	1
drcfjfie	tacjbifc	1
drcfhcha	tacibbgh	1
drcccifj	taciieag	1
drcfjjif	tacjciab	1
drcfjjif	tacibbgg	1
gofedb	tacjcgjd	1
gofedb	tachjejg	1
gofedb	tacifbah	1
gofedb	tacjcdda	1
drceieci	tachibee	1
drceieci	tachibei	1
drceieci	tachicfa	1
drceidbb	tacibahb	1
drjifji	tacijbid	1
drcehagj	tacjejia	1
drbcecdg	tachiacf	1
drccchcd	taciahbc	1
drbddcbg	tachhggi	1
drccchdc	taciaaid	1
drccchdc	tacihjab	1
drceidag	tachecgc	1
godad	taciahbc	1
godad	tacjabbf	1
drcgdgie	tacjbieh	1
drcccdii	tachigie	1
drcfieih	taciifbc	1
gojia	tacheeai	1
drcfdhia	tachhaaa	1
gocce	taciecji	1
gocce	tacifhbb	1
gocce	tacihdig	1
gocce	tacieabb	1
gocce	tacheeec	1
gocce	tachibei	1
gocce	tachibee	1
goeec	tacieghb	1
drceidig	tachefba	1
drcccfch	tacicgch	1
driefdf	taciiacj	1
drcggacf	tacijajb	1
drcggacf	tachieca	1
drcbaafb	taciifbc	1
drccciea	tachggab	1
drhfega	tachgecg	1
drhfega	taciecji	1
drhfega	tachgecj	1
drcfehbd	taciaebj	1
drcccjjd	tacheeec	1
drcfiegb	taciifbc	1
drcfcfee	tacihjcf	1
drcgbidb	tachgged	1
drcfehic	taciijgb	1
drccchjg	tacieeha	1
drcbdigg	taciefcf	1
drcccffh	taciecji	1
drbdddhh	tachidfh	1
drbdddhh	tachjejg	1
drbdddhh	tacihgbc	1
drbdddhh	taciijdb	1
drbdddhh	tacicije	1
drbdddhh	tacicijb	1
drcffade	tacjecfb	1
drcejbdi	taciecji	1
drceifej	tachiadc	1
driaeeg	tachjaib	1
drhfafj	tachegab	1
drceidcg	tachedhg	1
drgieab	tacjedhe	1
drcgaiid	tacieabb	1
drceigbb	tacibahj	1
drceigaj	tachhaag	1
drcccjch	tacjaffb	1
drcgafid	taciaibh	1
drcfehcd	tachedga	1
drcfehcd	taciaeee	1
drcfehcd	tachfgha	1
drcfehcd	taciagaa	1
drcfehcd	taciaebg	1
drcfehcd	tachfghc	1
drcfehcd	tacibceg	1
drceicfb	tachejff	1
drceicfb	tachejfj	1
drcejbeg	tachffai	1
drceicji	tacibbdg	1
drccdaaa	tacijbid	1
drccdaaa	tacijbja	1
drcccjdb	tacifhbb	1
drcccjdb	tacifhaj	1
drcccegi	tacicgch	1
drceifbi	tachiadc	1
drbceach	tacieahi	1
drcfeedh	tacheiaa	1
drcfeedh	tacheiag	1
drcfeedh	tacibieg	1
drcfeedh	tacifghg	1
drcfeedh	tacibied	1
drcfeedh	tacjbfcb	1
drcfeedh	tachieia	1
drcfeedh	tacicaaf	1
drcfeedh	tacheiae	1
drcfeedh	tacifhaj	1
drcfeedh	taciadfg	1
drcfeedh	tachigie	1
drcfeedh	tacifaai	1
drcfeedh	tacheiai	1
drcfeedh	tachfjbj	1
drcfeedh	tachhjaj	1
drcfeedh	tacibgga	1
drcfeedh	tacihifc	1
drcfeedh	taciedjc	1
drcfeedh	tachehji	1
drcfeedh	tachigjf	1
drcfeedh	tachifff	1
drcfeedh	tachjjhg	1
drcfeedh	taciidhh	1
drcfeedh	tachegag	1
drcfeedh	taciejjf	1
drbdddfd	tachjech	1
drcehcic	tacihhfe	1
drccdabb	tacjcibf	1
drcccdjd	tacihfhh	1
drcccija	tacihgab	1
dibebef	taciidia	1
dibecga	tachigjc	1
drccceef	taciieag	1
drbjdieh	tachfafg	1
drcccicj	tachgfdg	1
drceiehg	tachhaaa	1
drcccjgi	tachejfj	1
drceidcb	taciifbc	1
drceidcb	tachhabd	1
drceidcb	tachhaag	1
drceidcb	tachhabc	1
drceidcb	tachjcec	1
drceiejb	taciedjd	1
drceiejb	tachhjbb	1
drceiejb	tacjbjbi	1
drjgcde	tachedga	1
drcccegf	tacjcghi	1
drcfieie	tacighjc	1
drcbadba	tachegeg	1
drcbadba	tachegef	1
drcffgce	tacijbid	1
drcfhajb	tacigfga	1
drbddagf	tachgecg	1
drceidgi	tachidij	1
drhdfbf	taciiage	1
drcefaje	tacifcfh	1
drceicfh	tachhced	1
dreecae	tacicgje	1
drcgadfc	tachijhj	1
drcfieji	tachgged	1
drcccghe	taciieag	1
drhdhdi	tacieaai	1
drcccejc	tacihfhg	1
drfaabc	tacjcibf	1
cobadjg	tachfhhd	1
drceidie	tachefba	1
drcccfci	tacheeec	1
drceifjb	tachhaaa	1
drcbbbgh	tachhahf	1
godaia	tachiacf	1
drcafba	taciedjd	1
drcccfhb	tacjbfgj	1
drcgcjef	tachgecg	1
drcfdfdc	tachgecg	1
drccceif	tacihabi	1
drccceif	tacihacj	1
drbddcaj	tachgecg	1
dibeeee	tacheich	1
drcbeibc	taciahbc	1
drcbeibc	tacibbfd	1
drcfecjd	tacjcdjh	1
drcfefib	taciaijd	1
dibedjb	taciiaff	1
drceicfi	taciecie	1
drcfgbdg	tacibcjg	1
gobgea	taciggdh	1
drceiegf	tacheehd	1
drbaebij	tacibieg	1
drcfdfeb	taciaaid	1
drccceea	tacifhja	1
drcccfhg	tacjbfgj	1
drcccjfe	tachhced	1
drcccebg	taciahfi	1
drcccebg	tacihfhg	1
drggcec	tacihjah	1
drcbahce	tachjech	1
drcfejjc	tacihdig	1
drcbfdhg	taciifbc	1
drhgbia	tachijfj	1
drcgbaef	taciieag	1
drcgbaef	tachgjbg	1
drcgbaef	tachiade	1
drcgbaef	taciicch	1
drcgbaef	taciahab	1
drcfhcia	tachjaeg	1
drcbahac	taciidhj	1
drcbabed	taciieag	1
goejd	tacheeac	1
driaibb	tacighca	1
gobbgf	tachjeja	1
gocc	taciedjd	1
gofagh	tacjeaaj	1
drceigah	tacieghe	1
drceiejj	tachihhd	1
drceiejj	taciieag	1
drceiejj	tacheiai	1
drceiejj	taciiaij	1
drceiejj	tacifhbd	1
drceiejj	tacieahi	1
drceiejj	tacjbifj	1
drceiejj	tacjaaed	1
drceiejj	tacibiih	1
drceiejj	tacijbid	1
drceiejj	taciifbb	1
drceiejj	tachhihd	1
drceiejj	tachfjcg	1
drceiejj	taciafhg	1
drceiejj	tacihfhg	1
drceiejj	tacidgbg	1
drceiejj	tachgeji	1
drceiejj	tacifjbi	1
drceiejj	tachiaaf	1
drceiejj	taciihgg	1
drceiejj	tachjahh	1
drceiejj	taciiaca	1
drcgdhge	tacibbhe	1
drbffjci	tacicidg	1
drcccife	tacihfce	1
goeaa	tachgecg	1
drcgbicc	tachefjj	1
drcgbhgc	tachegac	1
drcbabca	tacibbgh	1
drcgcfcd	tacihggh	1
drceigea	tacifhaj	1
drcccfhc	tacjbfgj	1
drcajiah	taciieag	1
drccchjf	tacibijf	1
drcbadfb	tacjaaed	1
drcbadfb	tacjaadg	1
drcbadfb	taciijej	1
drcbadfb	tacjaddg	1
drcbadfb	tachfgfc	1
drcbadfb	tachhbfa	1
drcgcjjg	tacigjee	1
drcfjicd	tacjedjd	1
drcffede	tacihgab	1
drceidge	tachgaba	1
drceidcd	taciijgb	1
drceidhh	tachhaaa	1
drcgcagd	tacheeac	1
drcgcagd	tacheeai	1
drcgcagd	taciaeif	1
drcgcagd	tacjadef	1
drcgcagd	tacicbfh	1
drccciec	tachjfib	1
drcbajcd	taciifbb	1
drceicdj	tacijeeg	1
drceifci	tacibefa	1
drcejbgg	tacibiih	1
drcccgfc	taciidhj	1
drccbida	taciidhj	1
drbdafej	tachejcf	1
drbdafej	tachiege	1
drbdafej	tachgfdg	1
drcfdfdi	tachjhag	1
drcffehd	tacibijf	1
drbdajce	tacibahb	1
drcccidj	tachggab	1
drcbbei	tacijbid	1
dibdidf	tachhhjf	1
dibdidf	tachjhac	1
drceicja	tachiaef	1
drijbcd	tachehdg	1
drccciah	tachedga	1
drcccejf	tachejfj	1
drcccejf	taciaebj	1
drcccjaj	tacihdig	1
drbdcjhe	tacihgab	1
drcccgjg	tacjcdjh	1
drcccgge	tacifhjg	1
drhgiaf	tacijbid	1
goggc	taciiaff	1
goggc	tachidij	1
goggc	tacibice	1
goggc	taciighh	1
goggc	tachhhjf	1
drcgggcc	tacijajb	1
drcgggcc	tacjaaae	1
drcgggcc	tachjgjh	1
drcgggcc	tachjhac	1
drcgggcc	tachjhad	1
drcgggcc	tachjhab	1
drcgggcc	tacibgii	1
drcgggcc	tachicej	1
drcgggcc	tacjcjcc	1
drcgggcc	tachjhaa	1
drceiceh	tachjfib	1
gobggd	tacibejb	1
drcfiegf	tacihabd	1
drceifgf	tacibiih	1
drcccgei	tachhejh	1
drcccgei	tacibbhe	1
drcccgei	tacheeai	1
drcccgei	tacibied	1
drcccgei	tachfgih	1
drcccgei	tacihdjd	1
drcccgei	tachfdbd	1
drcccgei	tachiagj	1
drcccgei	tacidfhh	1
drcccgei	tachfhhd	1
drcccgei	tacjaccb	1
drceieeg	tacihhfe	1
drceicab	tacjbfgj	1
drcccjhe	tachhihd	1
drcccjfj	tacihdjd	1
drceieaj	taciifbc	1
drceidac	tachiaef	1
drcccjdd	tacjejia	1
drbdcjid	tachgecg	1
drceigej	tachjaeg	1
drbdaiag	tacifhjg	1
drceiege	tacheehd	1
drcccihh	tachjhac	1
drbcecja	tacicidg	1
drddabj	tachjfic	1
drcccdce	tacibefa	1
drcccdce	tacidaed	1
drcccgag	taciiage	1
drcbadhb	taciidia	1
drccceic	tachhibj	1
drbddcaf	tachgecg	1
drcccdfe	taciedai	1
drcfcecb	taciegfj	1
drbbbgjj	tacjacji	1
drceieaa	tacibdab	1
drceiefi	tachiadc	1
drceicge	tacifhaj	1
drcgfgge	tacighgf	1
drceifge	tacibiih	1
drcffghb	tacijbid	1
drcffghb	tacieeha	1
drcffghb	tachgeji	1
drcfcecb	tacieghd	1
dibfagh	tacjbfgj	1
drceifhj	tacheehd	1
dibdjga	tachgecg	1
dibdjga	tachiaaj	1
drceicaf	tacibghe	1
drbddcbc	tachhggi	1
drcgciej	tacifaja	1
drcgciej	tacicheh	1
drcgciej	tachffea	1
drcgciej	tacihaia	1
drcgciej	tacihcba	1
drcgciej	tacicija	1
drcgciej	tacidcae	1
dibeaii	tacifhbd	1
drceidgg	taciiiid	1
drcffeeb	tacifhbd	1
drcccgic	tacjcddc	1
drceidhc	taciiiid	1
drcccech	tacjacji	1
drbdddjf	tachijfj	1
drcgagdg	tacibaie	1
drcccjha	taciciga	1
drceieei	taciaacb	1
drceieei	tachfafg	1
drhdeid	taciaijd	1
drcgdheh	tacidgjj	1
drcgdheh	tacidhad	1
drbjeaie	tacibaea	1
drccccgh	tacjchbc	1
dibdicb	tachhihe	1
drceidce	tacicgjj	1
drceidce	tacichaa	1
drccccaf	tachgecg	1
drbdddea	taciaica	1
drbcedce	tacifhbb	1
drhdedb	tacihgbc	1
drcccghb	tacicgch	1
drhddfg	tachiegj	1
drcaaihb	taciaacb	1
drcaaihb	taciaaba	1
drcaaihb	tacibicj	1
drcaaihb	tacibegc	1
drcaaihb	tachfafg	1
drceifbj	tacihcac	1
drceicgi	tacheebi	1
drbdddjf	tachgcah	1
drbdddjf	tacheeai	1
drbdddjf	tachedga	1
drbdddjf	tachgihj	1
drbdddjf	tachjjec	1
drbdddjf	tachiaae	1
drbdddjf	tacjbifj	1
drbdddjf	tacjaaed	1
drbdddjf	taciehgj	1
drbdddjf	tacieacb	1
drbdddjf	tacicajc	1
drbdddjf	tacheeec	1
drbdddjf	tachjghj	1
drbdddjf	tacihgab	1
drbdddjf	taciicce	1
drbdddjf	tacjaadg	1
drbdddjf	tacicafi	1
drbdddjf	tacibahj	1
drbdddjf	tachfhhd	1
drbdddjf	tachgcaf	1
drbdddjf	taciaadc	1
drbdddjf	taciaebj	1
drbdddjf	tacifhhe	1
drbdddjf	tacjcdgc	1
drbdddjf	tachhjcf	1
drbdddjf	tacicbfh	1
drbdddjf	taciaghg	1
drbdddjf	tachgidh	1
drcccjgj	tachejfj	1
drceiedg	tacifhbd	1
godcge	tachiagj	1
drcffgje	taciicab	1
drbddeej	tachibee	1
drbddeej	tachgeji	1
drccbgfj	tacjfaed	1
drcehbid	taciecdc	1
drceigde	taciaacb	1
drceigde	tacibicj	1
drceigde	tachfafg	1
drcccffa	taciieag	1
drcfhcdh	tacifeja	1
drceiehc	tacidbjd	1
drjfbhd	tacibahb	1
drcbabdf	taciieag	1
goeab	tachgecg	1
drcffadh	tacjecfb	1
drceiffh	tachhaaa	1
drhcadg	tachibcf	1
driedih	tacighjc	1
drcccdcc	taciaaid	1
drcadgha	taciifbc	1
drcefiac	tacibbdg	1
drcefiac	tachhaag	1
drcfiefb	tachiada	1
drcfiefb	tachhejh	1
drcbahbb	tacifhbd	1
drcehaef	tachjfic	1
drceieja	tacheeai	1
drjfdja	tacicijj	1
drcffeef	tacidgie	1
drcgbhgj	taciecji	1
drcccjbj	tacibiih	1
dribfaa	taciifbc	1
drcffegc	tachffai	1
drcfcifc	tacheebi	1
goce	tachfhgj	1
gocieh	tacibbhe	1
gocieh	tacicije	1
gocieh	tacifcfh	1
gocieh	tacjcddd	1
drcabbec	tacijajb	1
drcgbecj	tacjbfgj	1
drceifag	tachgecg	1
drcccgfe	taciieag	1
drbddcag	tachgecg	1
drbdbabd	tacifhja	1
drfccbb	taciaaid	1
drcccijc	taciaebg	1
drceideg	tacifggd	1
drceideg	tacifggf	1
drcgdcai	tachhaaa	1
drddbid	tacjebaj	1
drceicgb	tacieeha	1
drceiefj	tacihfhh	1
drceiedh	tacheeai	1
drcbajce	tachjbgb	1
drcccfjc	tacijeeg	1
drceigae	tacieghb	1
drbddeef	tacibahb	1
drcbjdja	taciahbc	1
drcbjdja	tacibbhe	1
drcbjdja	tacibbgh	1
drcbjdja	tacibbfd	1
drcbadgg	tacieghb	1
drcccefi	tachedga	1
drcffeff	taciedig	1
godjfc	tacijajb	1
godjfc	taciebhg	1
drcbaagc	tacieahi	1
drceiegc	tacighea	1
drceieec	tacibahb	1
drccceih	tachegac	1
dibdich	taciiegg	1
drbafdac	tachidij	1
drceigdg	tacihgab	1
drbddebf	taciaafb	1
drheecc	tachjihe	1
drcgdaib	tachfjgd	1
drcgdaib	tacjaffb	1
drccbjab	tachgecg	1
drcfhajb	taciaeie	1
drcadhjg	tacibbgh	1
drhebdf	tacjcdjh	1
drcafjgi	tacieahi	1
drhdijf	taciifbc	1
drceicfd	tachfcdb	1
drcgajgi	taciejig	1
drjigjg	tachgecg	1
drcccdhf	taciieag	1
drbddbhg	tachjeja	1
